split_source,source_row_id,review_text,review_text_clean
test,100,This magazine is by far the best for western art.  Great articles on artists and techniques.  Excellent quality magazine.,This magazine is by far the best for western art. Great articles on artists and techniques. Excellent quality magazine.
test,104,Love this magazine.  Great recipes and great ideas.,Love this magazine. Great recipes and great ideas.
test,112,Way too much advertisement.  Hardly any reading material in the magazine,Way too much advertisement. Hardly any reading material in the magazine
test,123,"As such, I am unable to review it.

However, I can review the ship time and I am not pleased with it at all.","As such, I am unable to review it. However, I can review the ship time and I am not pleased with it at all."
test,124,"i had to ask 2 months ago. where is it?
finally delivered it. never got next issue.",i had to ask 2 months ago. where is it? finally delivered it. never got next issue.
test,126,I did not authorize auto-renewal.  I would have renewed at the $5 rate but not at the $12 rate.....and tried to cancel but could not.,I did not authorize auto-renewal. I would have renewed at the $5 rate but not at the $12 rate.....and tried to cancel but could not.
test,133,Dull and boring not like the old magazine that  once was,Dull and boring not like the old magazine that once was
test,134,I cannot get more than the one issue I already downloaded.  Have Prime reading free and the Kindle APP but I just kept being thrown to the annual subscription page.,I cannot get more than the one issue I already downloaded. Have Prime reading free and the Kindle APP but I just kept being thrown to the annual subscription page.
test,135,"The one I received has a  lot of good ideas n& receipes. Can't wait for the next issue.
I like surprises.",The one I received has a lot of good ideas n& receipes. Can't wait for the next issue. I like surprises.
test,139,"didn't get it/ wasn't received/ it was never mailed to me/ must be on flight 370/
somebody's dog ate it/ was it on the hindenberg?",didn't get it/ wasn't received/ it was never mailed to me/ must be on flight 370/ somebody's dog ate it/ was it on the hindenberg?
test,140,I paid for a whole year's subscription but was luck to get 1/2 the magazines.  I even contacted the publisher and no one could ever get the mess cleaned up.,I paid for a whole year's subscription but was luck to get 1/2 the magazines. I even contacted the publisher and no one could ever get the mess cleaned up.
test,141,Two year subscription to O- Oprah magazine.  This was the best price I could find anywhere and it was delivered promptly!,Two year subscription to O- Oprah magazine. This was the best price I could find anywhere and it was delivered promptly!
test,143,This is difficult to use.  Have no idea how to get back issues  Not worth tinkering with.  It should work out of the box.,This is difficult to use. Have no idea how to get back issues Not worth tinkering with. It should work out of the box.
test,148,I have not received my subscription for Real Simple but check was cashed a couple of months ago.  I have a locked mail box so know it wasn't stolen.,I have not received my subscription for Real Simple but check was cashed a couple of months ago. I have a locked mail box so know it wasn't stolen.
test,155,Terrible - who needs to listen to a  narcissist ?,Terrible - who needs to listen to a narcissist ?
test,156,I have read GQ Magazine for almost 9 years now.  This is by far my favorite magazine to resubscibe to over and over again.,I have read GQ Magazine for almost 9 years now. This is by far my favorite magazine to resubscibe to over and over again.
test,157,I LOVE US WEEKLY Magazine!!  I found this here and was so HAPPY with the cheaper price!!!  Score!!  Will re-order again!  Thank you for having this!!,I LOVE US WEEKLY Magazine!! I found this here and was so HAPPY with the cheaper price!!! Score!! Will re-order again! Thank you for having this!!
test,158,"My husband loves this magazine and looks forward to it coming.  He loves to see how things work and reading about ""guy things"".","My husband loves this magazine and looks forward to it coming. He loves to see how things work and reading about ""guy things""."
test,159,The only finance magazine needed for the average investor.  This is a complete investor magazine and showing the best investments for different times of life.,The only finance magazine needed for the average investor. This is a complete investor magazine and showing the best investments for different times of life.
test,161,I love National Geographic.  It has the best photos and the stories are amazing.  This is a great addition for anyone's reading list.,I love National Geographic. It has the best photos and the stories are amazing. This is a great addition for anyone's reading list.
